file_id,unique_index,first_reference_index,reference_indices,reference_count,scene_context,entity_context,previous_jpn_text,jpn_text,next_jpn_text,jpn_control_tokens,cn_text,cn_control_tokens,control_structure_status,jpn_utf8_bytes,cn_utf8_bytes,translation_status,build_status,ingame_status,translation_basis,notes
1C7679A5,0,,,,,record0:segment0:timing0-0,,その先はミッション圏外だ,ミッション圏外だ,,,,NOT_CHECKED,36,,NOT_STARTED,NOT_BUILT,NOT_TESTED,JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=YPK_GTT; source_objects=1
1C7679A5,1,,,,,record1:segment0:timing0-0,その先はミッション圏外だ,ミッション圏外だ,スネーク ミッションに集中してくれ,,,,NOT_CHECKED,24,,NOT_STARTED,NOT_BUILT,NOT_TESTED,JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=YPK_GTT; source_objects=1
1C7679A5,2,,,,,record2:segment0:timing0-0,ミッション圏外だ,スネーク ミッションに集中してくれ,ミッションに集中しろ！,,,,NOT_CHECKED,49,,NOT_STARTED,NOT_BUILT,NOT_TESTED,JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=YPK_GTT; source_objects=1
1C7679A5,3,,,,,record3:segment0:timing0-0,スネーク ミッションに集中してくれ,ミッションに集中しろ！,そっちへ行ってどうする,,,,NOT_CHECKED,33,,NOT_STARTED,NOT_BUILT,NOT_TESTED,JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=YPK_GTT; source_objects=1
1C7679A5,4,,,,,record4:segment0:timing0-0,ミッションに集中しろ！,そっちへ行ってどうする,一人じゃ登れないな 仲間がいれば…,,,,NOT_CHECKED,33,,NOT_STARTED,NOT_BUILT,NOT_TESTED,JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=YPK_GTT; source_objects=1
1C7679A5,5,,,,,record5:segment0:timing0-0,そっちへ行ってどうする,一人じゃ登れないな 仲間がいれば…,仲間と協力すれば そこも登れそうだ,,,,NOT_CHECKED,49,,NOT_STARTED,NOT_BUILT,NOT_TESTED,JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=YPK_GTT; source_objects=1
1C7679A5,6,,,,,record6:segment0:timing0-0,一人じゃ登れないな 仲間がいれば…,仲間と協力すれば そこも登れそうだ,乗り越えるには高いな\n何か道具でもあれば…,,,,NOT_CHECKED,49,,NOT_STARTED,NOT_BUILT,NOT_TESTED,JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=YPK_GTT; source_objects=1
1C7679A5,7,,,,,record7:segment0:timing0-0,仲間と協力すれば そこも登れそうだ,乗り越えるには高いな\n何か道具でもあれば…,何かの上に乗れば\n乗り越えられそうだが…,,,,NOT_CHECKED,62,,NOT_STARTED,NOT_BUILT,NOT_TESTED,JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=YPK_GTT; source_objects=1
1C7679A5,8,,,,,record8:segment0:timing0-0,乗り越えるには高いな\n何か道具でもあれば…,何かの上に乗れば\n乗り越えられそうだが…,二人で協力すれば ちょっとした崖程度なら登れるはず,,,,NOT_CHECKED,59,,NOT_STARTED,NOT_BUILT,NOT_TESTED,JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=YPK_GTT; source_objects=1
1C7679A5,9,,,,,record9:segment0:timing0-0,何かの上に乗れば\n乗り越えられそうだが…,二人で協力すれば ちょっとした崖程度なら登れるはず,そこは二人一緒でないと進めないぞ,,,,NOT_CHECKED,73,,NOT_STARTED,NOT_BUILT,NOT_TESTED,JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=YPK_GTT; source_objects=1
1C7679A5,10,,,,,record10:segment0:timing0-0,二人で協力すれば ちょっとした崖程度なら登れるはず,そこは二人一緒でないと進めないぞ,その先は相手を待って\n一緒に進むんだ,,,,NOT_CHECKED,48,,NOT_STARTED,NOT_BUILT,NOT_TESTED,JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=YPK_GTT; source_objects=1
1C7679A5,11,,,,,record11:segment0:timing0-0,そこは二人一緒でないと進めないぞ,その先は相手を待って\n一緒に進むんだ,よぉし！,,,,NOT_CHECKED,53,,NOT_STARTED,NOT_BUILT,NOT_TESTED,JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=YPK_GTT; source_objects=1
1C7679A5,12,,,,,record12:segment0:timing0-0,その先は相手を待って\n一緒に進むんだ,よぉし！,いいぞぅ！,,,,NOT_CHECKED,12,,NOT_STARTED,NOT_BUILT,NOT_TESTED,JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=YPK_GTT; source_objects=1
1C7679A5,13,,,,,record13:segment0:timing0-0,よぉし！,いいぞぅ！,ヘリへのフルトン回収が完了した,,,,NOT_CHECKED,15,,NOT_STARTED,NOT_BUILT,NOT_TESTED,JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=YPK_GTT; source_objects=1
