file_id,unique_index,first_reference_index,reference_indices,reference_count,scene_context,entity_context,previous_jpn_text,jpn_text,next_jpn_text,jpn_control_tokens,cn_text,cn_control_tokens,control_structure_status,jpn_utf8_bytes,cn_utf8_bytes,translation_status,build_status,ingame_status,translation_basis,notes
BRIEFING_FILES_BLOCK_05E7B0,0,stream=0x5E000;block=0x7B0;text=0,"[""stream=0x5E000;block=0x7B0;text=0""]",1,BRIEFING FILES,"[""stream=0x5E000;block=0x7B0;block_file=0x5E7B0;text_base=0x5E800;capacity=932""]",,"赤いコンゴウインコと、緑のヒワコンゴウインコもコスタ
リカを代表する鳥だわ。
","インコの一種だけど…すごく大きくて立派なの。
",[],绯红金刚鹦鹉和绿色的大绿金刚鹦鹉，也是哥斯达黎加的代表性鸟类。,,MATCH,113,93,APPROVED,READY,NOT_TESTED,JPN_PRIMARY; ENG_CONTEXT_AUXILIARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=BRIEFING_NBE; source_objects=1; physical_jpn_row=YES
BRIEFING_FILES_BLOCK_05E7B0,1,stream=0x5E000;block=0x7B0;text=1,"[""stream=0x5E000;block=0x7B0;text=1""]",1,BRIEFING FILES,"[""stream=0x5E000;block=0x7B0;block_file=0x5E7B0;text_base=0x5E800;capacity=932""]","赤いコンゴウインコと、緑のヒワコンゴウインコもコスタ
リカを代表する鳥だわ。
","インコの一種だけど…すごく大きくて立派なの。
","コンゴウインコ…名前は聞いたことがあるような…。
",[],虽然属于鹦鹉的一种……但体型非常大，也很气派。,,MATCH,67,69,APPROVED,READY,NOT_TESTED,JPN_PRIMARY; ENG_CONTEXT_AUXILIARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=BRIEFING_NBE; source_objects=1; physical_jpn_row=YES
BRIEFING_FILES_BLOCK_05E7B0,2,stream=0x5E000;block=0x7B0;text=2,"[""stream=0x5E000;block=0x7B0;text=2""]",1,BRIEFING FILES,"[""stream=0x5E000;block=0x7B0;block_file=0x5E7B0;text_base=0x5E800;capacity=932""]","インコの一種だけど…すごく大きくて立派なの。
","コンゴウインコ…名前は聞いたことがあるような…。
","さすが鳥類学者ね。
",[],金刚鹦鹉……这个名字好像听过……。,,MATCH,73,51,APPROVED,READY,NOT_TESTED,JPN_PRIMARY; ENG_CONTEXT_AUXILIARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=BRIEFING_NBE; source_objects=1; physical_jpn_row=YES
BRIEFING_FILES_BLOCK_05E7B0,3,stream=0x5E000;block=0x7B0;text=3,"[""stream=0x5E000;block=0x7B0;text=3""]",1,BRIEFING FILES,"[""stream=0x5E000;block=0x7B0;block_file=0x5E7B0;text_base=0x5E800;capacity=932""]","コンゴウインコ…名前は聞いたことがあるような…。
","さすが鳥類学者ね。
","やめろよ…。
",[],不愧是鸟类学家。,,MATCH,28,24,APPROVED,READY,NOT_TESTED,JPN_PRIMARY; ENG_CONTEXT_AUXILIARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=BRIEFING_NBE; source_objects=1; physical_jpn_row=YES
BRIEFING_FILES_BLOCK_05E7B0,4,stream=0x5E000;block=0x7B0;text=4,"[""stream=0x5E000;block=0x7B0;text=4""]",1,BRIEFING FILES,"[""stream=0x5E000;block=0x7B0;block_file=0x5E7B0;text_base=0x5E800;capacity=932""]","さすが鳥類学者ね。
","やめろよ…。
","それじゃ、現在のコスタリカにおけるコンゴウインコの生
息域は？
",[],别说了……。,,MATCH,19,18,APPROVED,READY,NOT_TESTED,JPN_PRIMARY; ENG_CONTEXT_AUXILIARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=BRIEFING_NBE; source_objects=1; physical_jpn_row=YES
BRIEFING_FILES_BLOCK_05E7B0,5,stream=0x5E000;block=0x7B0;text=5,"[""stream=0x5E000;block=0x7B0;text=5""]",1,BRIEFING FILES,"[""stream=0x5E000;block=0x7B0;block_file=0x5E7B0;text_base=0x5E800;capacity=932""]","やめろよ…。
","それじゃ、現在のコスタリカにおけるコンゴウインコの生
息域は？
","いや、そこまでは…。
",[],那现在金刚鹦鹉在哥斯达黎加的栖息范围呢？,,MATCH,92,60,APPROVED,READY,NOT_TESTED,JPN_PRIMARY; ENG_CONTEXT_AUXILIARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=BRIEFING_NBE; source_objects=1; physical_jpn_row=YES
BRIEFING_FILES_BLOCK_05E7B0,6,stream=0x5E000;block=0x7B0;text=6,"[""stream=0x5E000;block=0x7B0;text=6""]",1,BRIEFING FILES,"[""stream=0x5E000;block=0x7B0;block_file=0x5E7B0;text_base=0x5E800;capacity=932""]","それじゃ、現在のコスタリカにおけるコンゴウインコの生
息域は？
","いや、そこまでは…。
","うーん…ふふっ、仕方ないわね。コンゴウインコは雲霧林
ではなく、太平洋側の熱帯雨林に生息しているの。
",[],不，这我就不知道了……。,,MATCH,31,36,APPROVED,READY,NOT_TESTED,JPN_PRIMARY; ENG_CONTEXT_AUXILIARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=BRIEFING_NBE; source_objects=1; physical_jpn_row=YES
BRIEFING_FILES_BLOCK_05E7B0,7,stream=0x5E000;block=0x7B0;text=7,"[""stream=0x5E000;block=0x7B0;text=7""]",1,BRIEFING FILES,"[""stream=0x5E000;block=0x7B0;block_file=0x5E7B0;text_base=0x5E800;capacity=932""]","いや、そこまでは…。
","うーん…ふふっ、仕方ないわね。コンゴウインコは雲霧林
ではなく、太平洋側の熱帯雨林に生息しているの。
","昔はコスタリカのあちらこちらでよく見られたみたいだけ
ど、今は急速に個体数を減らしてる。
",[],嗯……呵呵，真拿你没办法。金刚鹦鹉不住在云雾林，而是栖息在太平洋一侧的热带雨林。,,MATCH,149,120,APPROVED,READY,NOT_TESTED,JPN_PRIMARY; ENG_CONTEXT_AUXILIARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=BRIEFING_NBE; source_objects=1; physical_jpn_row=YES
BRIEFING_FILES_BLOCK_05E7B0,8,stream=0x5E000;block=0x7B0;text=8,"[""stream=0x5E000;block=0x7B0;text=8""]",1,BRIEFING FILES,"[""stream=0x5E000;block=0x7B0;block_file=0x5E7B0;text_base=0x5E800;capacity=932""]","うーん…ふふっ、仕方ないわね。コンゴウインコは雲霧林
ではなく、太平洋側の熱帯雨林に生息しているの。
","昔はコスタリカのあちらこちらでよく見られたみたいだけ
ど、今は急速に個体数を減らしてる。
","一説には、大規模なバナナ栽培のための農薬散布が原因と
言われているわ。
",[],以前好像在哥斯达黎加各地都很常见，但现在数量正在迅速减少。,,MATCH,131,87,APPROVED,READY,NOT_TESTED,JPN_PRIMARY; ENG_CONTEXT_AUXILIARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=BRIEFING_NBE; source_objects=1; physical_jpn_row=YES
BRIEFING_FILES_BLOCK_05E7B0,9,stream=0x5E000;block=0x7B0;text=9,"[""stream=0x5E000;block=0x7B0;text=9""]",1,BRIEFING FILES,"[""stream=0x5E000;block=0x7B0;block_file=0x5E7B0;text_base=0x5E800;capacity=932""]","昔はコスタリカのあちらこちらでよく見られたみたいだけ
ど、今は急速に個体数を減らしてる。
","一説には、大規模なバナナ栽培のための農薬散布が原因と
言われているわ。
","住む土地を追われたわけか。
",[],有一种说法认为，原因是大规模种植香蕉时喷洒的农药。,,MATCH,104,75,APPROVED,READY,NOT_TESTED,JPN_PRIMARY; ENG_CONTEXT_AUXILIARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=BRIEFING_NBE; source_objects=1; physical_jpn_row=YES
