file_id,unique_index,first_reference_index,reference_indices,reference_count,scene_context,entity_context,previous_jpn_text,jpn_text,next_jpn_text,jpn_control_tokens,cn_text,cn_control_tokens,control_structure_status,jpn_utf8_bytes,cn_utf8_bytes,translation_status,build_status,ingame_status,translation_basis,notes,mlg_cn_reference,mlg_cn_reference_variants,eng_reference,eng_reference_variants,reference_status,reference_method,reference_reason
LANG_MYOUTER_STAFF_SKILL.OLANG,0,0,0,1,,page174:tag:entity77:key00CAFF60:ref0:ord0,,四つ星コック,大和魂,,,,NOT_CHECKED,18,,NOT_STARTED,NOT_BUILT,NOT_TESTED,JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=STAGEDAT_OLANG; source_objects=1,四星厨师,"[""四星厨师""]",Four-Star Chef,"[""Four-Star Chef""]",AUX_CN_ATTACHED,exact_jpn_stagedat_page_entry_reference_index;same_page_en_companion_entity_identity,master status=AUX_CN_ATTACHED; mapping method=exact_jpn_stagedat_page_entry_reference_index;same_page_en_companion_entity_identity; candidate attached as auxiliary evidence only; verify against JPN and context; auxiliary candidates only; JPN remains authoritative; verify against JPN text and context
LANG_MYOUTER_STAFF_SKILL.OLANG,1,1,1,1,,page174:tag:entity43:key007A85C0:ref1:ord0,四つ星コック,大和魂,薬剤師,,,,NOT_CHECKED,9,,NOT_STARTED,NOT_BUILT,NOT_TESTED,JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=STAGEDAT_OLANG; source_objects=1,日本爱国者,"[""日本爱国者""]",Japanese Patriot,"[""Japanese Patriot""]",AUX_CN_ATTACHED,exact_jpn_stagedat_page_entry_reference_index;same_page_en_companion_entity_identity,master status=AUX_CN_ATTACHED; mapping method=exact_jpn_stagedat_page_entry_reference_index;same_page_en_companion_entity_identity; candidate attached as auxiliary evidence only; verify against JPN and context; auxiliary candidates only; JPN remains authoritative; verify against JPN text and context
LANG_MYOUTER_STAFF_SKILL.OLANG,2,2,2,1,,page174:tag:entity59:key009D01B9:ref2:ord0,大和魂,薬剤師,チャネラー,,,,NOT_CHECKED,9,,NOT_STARTED,NOT_BUILT,NOT_TESTED,JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=STAGEDAT_OLANG; source_objects=1,药剂师,"[""药剂师""]",Pharmacist,"[""Pharmacist""]",AUX_CN_ATTACHED,exact_jpn_stagedat_page_entry_reference_index;same_page_en_companion_entity_identity,master status=AUX_CN_ATTACHED; mapping method=exact_jpn_stagedat_page_entry_reference_index;same_page_en_companion_entity_identity; candidate attached as auxiliary evidence only; verify against JPN and context; auxiliary candidates only; JPN remains authoritative; verify against JPN text and context
LANG_MYOUTER_STAFF_SKILL.OLANG,3,3,3,1,,page174:tag:entity6:key00205445:ref3:ord0,薬剤師,チャネラー,対戦車ライフル設計,,,,NOT_CHECKED,15,,NOT_STARTED,NOT_BUILT,NOT_TESTED,JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=STAGEDAT_OLANG; source_objects=1,通灵者,"[""通灵者""]",Channeler,"[""Channeler""]",AUX_CN_ATTACHED,exact_jpn_stagedat_page_entry_reference_index;same_page_en_companion_entity_identity,master status=AUX_CN_ATTACHED; mapping method=exact_jpn_stagedat_page_entry_reference_index;same_page_en_companion_entity_identity; candidate attached as auxiliary evidence only; verify against JPN and context; auxiliary candidates only; JPN remains authoritative; verify against JPN text and context
LANG_MYOUTER_STAFF_SKILL.OLANG,4,4,4,1,,page174:tag:entity84:key00F01D9B:ref4:ord0,チャネラー,対戦車ライフル設計,専門薬剤師,,,,NOT_CHECKED,27,,NOT_STARTED,NOT_BUILT,NOT_TESTED,JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=STAGEDAT_OLANG; source_objects=1,反坦克步枪设计,"[""反坦克步枪设计""]",Anti-tank Rifle Design,"[""Anti-tank Rifle Design""]",AUX_CN_ATTACHED,exact_jpn_stagedat_page_entry_reference_index;same_page_en_companion_entity_identity,master status=AUX_CN_ATTACHED; mapping method=exact_jpn_stagedat_page_entry_reference_index;same_page_en_companion_entity_identity; candidate attached as auxiliary evidence only; verify against JPN and context; auxiliary candidates only; JPN remains authoritative; verify against JPN text and context
LANG_MYOUTER_STAFF_SKILL.OLANG,5,7,7,1,,page174:tag:entity60:key009E984E:ref7:ord0,対戦車ライフル設計,専門薬剤師,声優,,,,NOT_CHECKED,15,,NOT_STARTED,NOT_BUILT,NOT_TESTED,JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=STAGEDAT_OLANG; source_objects=1,专家药剂师,"[""专家药剂师""]",Expert Pharmacist,"[""Expert Pharmacist""]",AUX_CN_ATTACHED,exact_jpn_stagedat_page_entry_reference_index;same_page_en_companion_entity_identity,master status=AUX_CN_ATTACHED; mapping method=exact_jpn_stagedat_page_entry_reference_index;same_page_en_companion_entity_identity; candidate attached as auxiliary evidence only; verify against JPN and context; auxiliary candidates only; JPN remains authoritative; verify against JPN text and context
LANG_MYOUTER_STAFF_SKILL.OLANG,6,8,8,1,,page174:tag:entity26:key00572982:ref8:ord0,専門薬剤師,声優,プロレスマニア,,,,NOT_CHECKED,6,,NOT_STARTED,NOT_BUILT,NOT_TESTED,JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=STAGEDAT_OLANG; source_objects=1,配音演员,"[""配音演员""]",Voice Actor,"[""Voice Actor""]",AUX_CN_ATTACHED,exact_jpn_stagedat_page_entry_reference_index;same_page_en_companion_entity_identity,master status=AUX_CN_ATTACHED; mapping method=exact_jpn_stagedat_page_entry_reference_index;same_page_en_companion_entity_identity; candidate attached as auxiliary evidence only; verify against JPN and context; auxiliary candidates only; JPN remains authoritative; verify against JPN text and context
LANG_MYOUTER_STAFF_SKILL.OLANG,7,10,10,1,,page174:tag:entity10:key00332E1C:ref10:ord0,声優,プロレスマニア,囮,,,,NOT_CHECKED,21,,NOT_STARTED,NOT_BUILT,NOT_TESTED,JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=STAGEDAT_OLANG; source_objects=1,职业摔角狂热者,"[""职业摔角狂热者""]",Pro Wrestling Maniac,"[""Pro Wrestling Maniac""]",AUX_CN_ATTACHED,exact_jpn_stagedat_page_entry_reference_index;same_page_en_companion_entity_identity,master status=AUX_CN_ATTACHED; mapping method=exact_jpn_stagedat_page_entry_reference_index;same_page_en_companion_entity_identity; candidate attached as auxiliary evidence only; verify against JPN and context; auxiliary candidates only; JPN remains authoritative; verify against JPN text and context
LANG_MYOUTER_STAFF_SKILL.OLANG,8,11,11,1,,page174:tag:entity51:key00895999:ref11:ord0,プロレスマニア,囮,熱血漢,,,,NOT_CHECKED,3,,NOT_STARTED,NOT_BUILT,NOT_TESTED,JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=STAGEDAT_OLANG; source_objects=1,诱饵,"[""诱饵""]",Decoy,"[""Decoy""]",AUX_CN_ATTACHED,exact_jpn_stagedat_page_entry_reference_index;same_page_en_companion_entity_identity,master status=AUX_CN_ATTACHED; mapping method=exact_jpn_stagedat_page_entry_reference_index;same_page_en_companion_entity_identity; candidate attached as auxiliary evidence only; verify against JPN and context; auxiliary candidates only; JPN remains authoritative; verify against JPN text and context
LANG_MYOUTER_STAFF_SKILL.OLANG,9,13,13,1,,page174:tag:entity16:key00427B3D:ref13:ord0,囮,熱血漢,内科医,,,,NOT_CHECKED,9,,NOT_STARTED,NOT_BUILT,NOT_TESTED,JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=STAGEDAT_OLANG; source_objects=1,干劲十足,"[""干劲十足""]",Gung Ho,"[""Gung Ho""]",AUX_CN_ATTACHED,exact_jpn_stagedat_page_entry_reference_index;same_page_en_companion_entity_identity,master status=AUX_CN_ATTACHED; mapping method=exact_jpn_stagedat_page_entry_reference_index;same_page_en_companion_entity_identity; candidate attached as auxiliary evidence only; verify against JPN and context; auxiliary candidates only; JPN remains authoritative; verify against JPN text and context
