file_id,unique_index,first_reference_index,reference_indices,reference_count,scene_context,entity_context,previous_jpn_text,jpn_text,next_jpn_text,jpn_control_tokens,cn_text,cn_control_tokens,control_structure_status,jpn_utf8_bytes,cn_utf8_bytes,translation_status,build_status,ingame_status,translation_basis,notes,mlg_cn_reference,mlg_cn_reference_variants,eng_reference,eng_reference_variants,reference_status,reference_method,reference_reason
BRIEFING_FILES_BLOCK_086E20,0,stream=0x86000;block=0xE20;text=0,"[""stream=0x86000;block=0xE20;text=0""]",1,BRIEFING FILES,"[""stream=0x86000;block=0xE20;block_file=0x86E20;text_base=0x86EA0;capacity=2416""]",,"マザーベースでちょっとしたお祭りが行われることになっ
た。
","普段戦いに明け暮れているスネークたちが、年に一度くら
いはゆっくりと平和な日を過ごそうという趣旨らしい。
",[],,,NOT_CHECKED,86,,NOT_STARTED,NOT_BUILT,NOT_TESTED,JPN_PRIMARY; ENG_CONTEXT_AUXILIARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=BRIEFING_NBE; source_objects=1; physical_jpn_row=YES,"因为Snake和他的士兵们
大部分时间都在战斗，","[""因为Snake和他的士兵们\n大部分时间都在战斗，""]","Since Snake and his soldiers spend so much time
fighting,
","[""Since Snake and his soldiers spend so much time\nfighting,\n""]",AUX_REFERENCE_SEMANTIC_ALIGNED,FILES_RECIPROCAL_BLOCK_SEMANTIC_PLUS_CONTEXT_DP,JPN is authoritative; auxiliary alignment=FILES_RECIPROCAL_BLOCK_SEMANTIC_PLUS_CONTEXT_DP; shape=1:1; JPN blocks=0x86E20; ENG blocks=0x112B00; ENG source rows=0x112B00#1; block_semantic_score=0.152676.
BRIEFING_FILES_BLOCK_086E20,1,stream=0x86000;block=0xE20;text=1,"[""stream=0x86000;block=0xE20;text=1""]",1,BRIEFING FILES,"[""stream=0x86000;block=0xE20;block_file=0x86E20;text_base=0x86EA0;capacity=2416""]","マザーベースでちょっとしたお祭りが行われることになっ
た。
","普段戦いに明け暮れているスネークたちが、年に一度くら
いはゆっくりと平和な日を過ごそうという趣旨らしい。
","話の経緯はよくわからないが、スネークとミラーの間でそ
ういう話になったのだという。
",[],,,NOT_CHECKED,155,,NOT_STARTED,NOT_BUILT,NOT_TESTED,JPN_PRIMARY; ENG_CONTEXT_AUXILIARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=BRIEFING_NBE; source_objects=1; physical_jpn_row=YES,他们每年留出一天来享受和平与放松。,"[""他们每年留出一天来享受和平与放松。""]","they're setting aside one day a year for peace and
relaxation.
","[""they're setting aside one day a year for peace and\nrelaxation.\n""]",AUX_REFERENCE_SEMANTIC_ALIGNED,FILES_RECIPROCAL_BLOCK_SEMANTIC_PLUS_CONTEXT_DP,JPN is authoritative; auxiliary alignment=FILES_RECIPROCAL_BLOCK_SEMANTIC_PLUS_CONTEXT_DP; shape=1:1; JPN blocks=0x86E20; ENG blocks=0x112B00; ENG source rows=0x112B00#2; block_semantic_score=0.152676.
BRIEFING_FILES_BLOCK_086E20,2,stream=0x86000;block=0xE20;text=2,"[""stream=0x86000;block=0xE20;text=2""]",1,BRIEFING FILES,"[""stream=0x86000;block=0xE20;block_file=0x86E20;text_base=0x86EA0;capacity=2416""]","普段戦いに明け暮れているスネークたちが、年に一度くら
いはゆっくりと平和な日を過ごそうという趣旨らしい。
","話の経緯はよくわからないが、スネークとミラーの間でそ
ういう話になったのだという。
","これにはみんなが賛成だった。娯楽の少ないマザーベース
だけに、誰もがイベントは歓迎なのだろう。
",[],,,NOT_CHECKED,122,,NOT_STARTED,NOT_BUILT,NOT_TESTED,JPN_PRIMARY; ENG_CONTEXT_AUXILIARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=BRIEFING_NBE; source_objects=1; physical_jpn_row=YES,"我不清楚所有细节，
但显然这是Snake和Miller决定的。士兵们当然喜欢这个主意。","[""我不清楚所有细节，\n但显然这是Snake和Miller决定的。士兵们当然喜欢这个主意。""]","I do not know all the details, but apparently that is
what Snake and Miller decided.
The soldiers love the idea, of course.
","[""I do not know all the details, but apparently that is\nwhat Snake and Miller decided.\nThe soldiers love the idea, of course.\n""]",AUX_REFERENCE_SEMANTIC_ALIGNED,FILES_RECIPROCAL_BLOCK_SEMANTIC_PLUS_CONTEXT_DP,"JPN is authoritative; auxiliary alignment=FILES_RECIPROCAL_BLOCK_SEMANTIC_PLUS_CONTEXT_DP; shape=1:2; JPN blocks=0x86E20; ENG blocks=0x112B00,0x112B00; ENG source rows=0x112B00#3,0x112B00#4; block_semantic_score=0.152676."
BRIEFING_FILES_BLOCK_086E20,3,stream=0x86000;block=0xE20;text=3,"[""stream=0x86000;block=0xE20;text=3""]",1,BRIEFING FILES,"[""stream=0x86000;block=0xE20;block_file=0x86E20;text_base=0x86EA0;capacity=2416""]","話の経緯はよくわからないが、スネークとミラーの間でそ
ういう話になったのだという。
","これにはみんなが賛成だった。娯楽の少ないマザーベース
だけに、誰もがイベントは歓迎なのだろう。
","しかし、それはいいとして、いつの間にか私が歌を歌うこ
とになっているとは…。
",[],,,NOT_CHECKED,140,,NOT_STARTED,NOT_BUILT,NOT_TESTED,JPN_PRIMARY; ENG_CONTEXT_AUXILIARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=BRIEFING_NBE; source_objects=1; physical_jpn_row=YES,"在这里能得到的乐趣太少了，
所以大家都期待这样的活动。","[""在这里能得到的乐趣太少了，\n所以大家都期待这样的活动。""]","There is so little fun to be had here that
everybody looks forward to events like these.
","[""There is so little fun to be had here that\neverybody looks forward to events like these.\n""]",AUX_REFERENCE_SEMANTIC_ALIGNED,FILES_RECIPROCAL_BLOCK_SEMANTIC_PLUS_CONTEXT_DP,JPN is authoritative; auxiliary alignment=FILES_RECIPROCAL_BLOCK_SEMANTIC_PLUS_CONTEXT_DP; shape=1:1; JPN blocks=0x86E20; ENG blocks=0x112B00; ENG source rows=0x112B00#5; block_semantic_score=0.152676.
BRIEFING_FILES_BLOCK_086E20,4,stream=0x86000;block=0xE20;text=4,"[""stream=0x86000;block=0xE20;text=4""]",1,BRIEFING FILES,"[""stream=0x86000;block=0xE20;block_file=0x86E20;text_base=0x86EA0;capacity=2416""]","これにはみんなが賛成だった。娯楽の少ないマザーベース
だけに、誰もがイベントは歓迎なのだろう。
","しかし、それはいいとして、いつの間にか私が歌を歌うこ
とになっているとは…。
","「俺たちは名前が同じじゃないか。平和ってことで」とミ
ラーは言った。
",[],,,NOT_CHECKED,113,,NOT_STARTED,NOT_BUILT,NOT_TESTED,JPN_PRIMARY; ENG_CONTEXT_AUXILIARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=BRIEFING_NBE; source_objects=1; physical_jpn_row=YES,"这固然很好，但我不知
怎么就被拉去上台…","[""这固然很好，但我不知\n怎么就被拉去上台…""]","That is all well and good, but somehow I got roped
into getting on stage...
","[""That is all well and good, but somehow I got roped\ninto getting on stage...\n""]",AUX_REFERENCE_SEMANTIC_ALIGNED,FILES_RECIPROCAL_BLOCK_SEMANTIC_PLUS_CONTEXT_DP,JPN is authoritative; auxiliary alignment=FILES_RECIPROCAL_BLOCK_SEMANTIC_PLUS_CONTEXT_DP; shape=1:1; JPN blocks=0x86E20; ENG blocks=0x112B00; ENG source rows=0x112B00#6; block_semantic_score=0.152676.
BRIEFING_FILES_BLOCK_086E20,5,stream=0x86000;block=0xE20;text=5,"[""stream=0x86000;block=0xE20;text=5""]",1,BRIEFING FILES,"[""stream=0x86000;block=0xE20;block_file=0x86E20;text_base=0x86EA0;capacity=2416""]","しかし、それはいいとして、いつの間にか私が歌を歌うこ
とになっているとは…。
","「俺たちは名前が同じじゃないか。平和ってことで」とミ
ラーは言った。
","「あとザドルノフの奴も、平和にちなんだ名前だろ？」。
",[],,,NOT_CHECKED,101,,NOT_STARTED,NOT_BUILT,NOT_TESTED,JPN_PRIMARY; ENG_CONTEXT_AUXILIARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=BRIEFING_NBE; source_objects=1; physical_jpn_row=YES,"“来吧，我们俩的名字里都有
‘和平’的意思，”Miller说。","[""“来吧，我们俩的名字里都有\n‘和平’的意思，”Miller说。""]","""C'mon, we even both have 'peace' in our names,""
said Miller.
","[""\""C'mon, we even both have 'peace' in our names,\""\nsaid Miller.\n""]",AUX_REFERENCE_SEMANTIC_ALIGNED,FILES_RECIPROCAL_BLOCK_SEMANTIC_PLUS_CONTEXT_DP,JPN is authoritative; auxiliary alignment=FILES_RECIPROCAL_BLOCK_SEMANTIC_PLUS_CONTEXT_DP; shape=1:1; JPN blocks=0x86E20; ENG blocks=0x112B00; ENG source rows=0x112B00#7; block_semantic_score=0.152676.
BRIEFING_FILES_BLOCK_086E20,6,stream=0x86000;block=0xE20;text=6,"[""stream=0x86000;block=0xE20;text=6""]",1,BRIEFING FILES,"[""stream=0x86000;block=0xE20;block_file=0x86E20;text_base=0x86EA0;capacity=2416""]","「俺たちは名前が同じじゃないか。平和ってことで」とミ
ラーは言った。
","「あとザドルノフの奴も、平和にちなんだ名前だろ？」。
","「せっかくの平和の日だし、平和トリオってことでバンド
でもやろうぜ」――というのがミラーの主張だった。
",[],,,NOT_CHECKED,79,,NOT_STARTED,NOT_BUILT,NOT_TESTED,JPN_PRIMARY; ENG_CONTEXT_AUXILIARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=BRIEFING_NBE; source_objects=1; physical_jpn_row=YES,"“还有Zadornov——那个俄国佬的
名字也和和平有关，对吧？","[""“还有Zadornov——那个俄国佬的\n名字也和和平有关，对吧？""]","""And Zadornov - that old Russkie's name has
something to do with peace, too, right?
","[""\""And Zadornov - that old Russkie's name has\nsomething to do with peace, too, right?\n""]",AUX_REFERENCE_SEMANTIC_ALIGNED,FILES_RECIPROCAL_BLOCK_SEMANTIC_PLUS_CONTEXT_DP,JPN is authoritative; auxiliary alignment=FILES_RECIPROCAL_BLOCK_SEMANTIC_PLUS_CONTEXT_DP; shape=1:1; JPN blocks=0x86E20; ENG blocks=0x112B00; ENG source rows=0x112B00#8; block_semantic_score=0.152676.
BRIEFING_FILES_BLOCK_086E20,7,stream=0x86000;block=0xE20;text=7,"[""stream=0x86000;block=0xE20;text=7""]",1,BRIEFING FILES,"[""stream=0x86000;block=0xE20;block_file=0x86E20;text_base=0x86EA0;capacity=2416""]","「あとザドルノフの奴も、平和にちなんだ名前だろ？」。
","「せっかくの平和の日だし、平和トリオってことでバンド
でもやろうぜ」――というのがミラーの主張だった。
","私の意見を確認もせず、ミラーはみんなにその話をしてし
まっており、私が歌うことはすでに確定事項になっていた。
",[],,,NOT_CHECKED,152,,NOT_STARTED,NOT_BUILT,NOT_TESTED,JPN_PRIMARY; ENG_CONTEXT_AUXILIARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=BRIEFING_NBE; source_objects=1; physical_jpn_row=YES,"“嘿，既然我们要过和平日，
不如一起搞个节目——和平三人乐队！”","[""“嘿，既然我们要过和平日，\n不如一起搞个节目——和平三人乐队！”""]","""Hey, as long as we're having a day of peace, we
ought to get an act together - The Three Peace
Band!""
","[""\""Hey, as long as we're having a day of peace, we\nought to get an act together - The Three Peace\nBand!\""\n""]",AUX_REFERENCE_SEMANTIC_ALIGNED,FILES_RECIPROCAL_BLOCK_SEMANTIC_PLUS_CONTEXT_DP,JPN is authoritative; auxiliary alignment=FILES_RECIPROCAL_BLOCK_SEMANTIC_PLUS_CONTEXT_DP; shape=1:1; JPN blocks=0x86E20; ENG blocks=0x112B00; ENG source rows=0x112B00#9; block_semantic_score=0.152676.
BRIEFING_FILES_BLOCK_086E20,8,stream=0x86000;block=0xE20;text=8,"[""stream=0x86000;block=0xE20;text=8""]",1,BRIEFING FILES,"[""stream=0x86000;block=0xE20;block_file=0x86E20;text_base=0x86EA0;capacity=2416""]","「せっかくの平和の日だし、平和トリオってことでバンド
でもやろうぜ」――というのがミラーの主張だった。
","私の意見を確認もせず、ミラーはみんなにその話をしてし
まっており、私が歌うことはすでに確定事項になっていた。
","どうやらミラーは、私が以前甲板で歌っていた声を耳にし
て、それ以来バンドをやりたいと考えていたようだった。
",[],,,NOT_CHECKED,161,,NOT_STARTED,NOT_BUILT,NOT_TESTED,JPN_PRIMARY; ENG_CONTEXT_AUXILIARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=BRIEFING_NBE; source_objects=1; physical_jpn_row=YES,"然后他就自顾自地把这个想法
说了出去，都没问过我，
现在我被安排要唱歌。","[""然后他就自顾自地把这个想法\n说了出去，都没问过我，\n现在我被安排要唱歌。""]","He then proceeded to share his idea without
bothering to check with me, and now I am slated
to sing.
","[""He then proceeded to share his idea without\nbothering to check with me, and now I am slated\nto sing.\n""]",AUX_REFERENCE_SEMANTIC_ALIGNED,FILES_RECIPROCAL_BLOCK_SEMANTIC_PLUS_CONTEXT_DP,JPN is authoritative; auxiliary alignment=FILES_RECIPROCAL_BLOCK_SEMANTIC_PLUS_CONTEXT_DP; shape=1:1; JPN blocks=0x86E20; ENG blocks=0x112B00; ENG source rows=0x112B00#11; block_semantic_score=0.152676.
BRIEFING_FILES_BLOCK_086E20,9,stream=0x86000;block=0xE20;text=9,"[""stream=0x86000;block=0xE20;text=9""]",1,BRIEFING FILES,"[""stream=0x86000;block=0xE20;block_file=0x86E20;text_base=0x86EA0;capacity=2416""]","私の意見を確認もせず、ミラーはみんなにその話をしてし
まっており、私が歌うことはすでに確定事項になっていた。
","どうやらミラーは、私が以前甲板で歌っていた声を耳にし
て、それ以来バンドをやりたいと考えていたようだった。
","兵士達の期待も高く、今さら断れそうにもない。
",[],,,NOT_CHECKED,158,,NOT_STARTED,NOT_BUILT,NOT_TESTED,JPN_PRIMARY; ENG_CONTEXT_AUXILIARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=BRIEFING_NBE; source_objects=1; physical_jpn_row=YES,"显然，他有一天在甲板上听到我唱歌，
从那以后就一直想组个乐队。","[""显然，他有一天在甲板上听到我唱歌，\n从那以后就一直想组个乐队。""]","Apparently, he had heard me on deck one day and
since then he's wanted to form a band.
","[""Apparently, he had heard me on deck one day and\nsince then he's wanted to form a band.\n""]",AUX_REFERENCE_SEMANTIC_ALIGNED,FILES_RECIPROCAL_BLOCK_SEMANTIC_PLUS_CONTEXT_DP,JPN is authoritative; auxiliary alignment=FILES_RECIPROCAL_BLOCK_SEMANTIC_PLUS_CONTEXT_DP; shape=1:1; JPN blocks=0x86E20; ENG blocks=0x112B00; ENG source rows=0x112B00#12; block_semantic_score=0.152676.
