file_id,unique_index,first_reference_index,reference_indices,reference_count,scene_context,entity_context,previous_jpn_text,jpn_text,next_jpn_text,jpn_control_tokens,cn_text,cn_control_tokens,control_structure_status,jpn_utf8_bytes,cn_utf8_bytes,translation_status,build_status,ingame_status,translation_basis,notes,mlg_cn_reference,mlg_cn_reference_variants,eng_reference,eng_reference_variants,reference_status,reference_method,reference_reason
BRIEFING_FILES_BLOCK_026710,0,stream=0x26000;block=0x710;text=0,"[""stream=0x26000;block=0x710;text=0""]",1,BRIEFING FILES,"[""stream=0x26000;block=0x710;block_file=0x26710;text_base=0x26770;capacity=1176""]",,"ピースウォーカーに描かれている蝶…何だかわかるか？
","…モルフォ蝶ね。それも、ペレイデスモルフォじゃないか
な。
",[],,,NOT_CHECKED,76,,NOT_STARTED,NOT_BUILT,NOT_TESTED,JPN_PRIMARY; ENG_CONTEXT_AUXILIARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=BRIEFING_NBE; source_objects=1; physical_jpn_row=YES,"你知道和平行者上面画的那只蝴蝶吗——
知道那是什么吗？","[""你知道和平行者上面画的那只蝴蝶吗——\n知道那是什么吗？""]","You know that butterfly painted on Peace Walker -
any idea what that is?
","[""You know that butterfly painted on Peace Walker -\nany idea what that is?\n""]",AUX_REFERENCE_SEMANTIC_ALIGNED,FILES_RECIPROCAL_BLOCK_SEMANTIC_PLUS_CONTEXT_DP,JPN is authoritative; auxiliary alignment=FILES_RECIPROCAL_BLOCK_SEMANTIC_PLUS_CONTEXT_DP; shape=1:1; JPN blocks=0x26710; ENG blocks=0xB7EA0; ENG source rows=0xB7EA0#0; block_semantic_score=0.221182.
BRIEFING_FILES_BLOCK_026710,1,stream=0x26000;block=0x710;text=1,"[""stream=0x26000;block=0x710;text=1""]",1,BRIEFING FILES,"[""stream=0x26000;block=0x710;block_file=0x26710;text_base=0x26770;capacity=1176""]","ピースウォーカーに描かれている蝶…何だかわかるか？
","…モルフォ蝶ね。それも、ペレイデスモルフォじゃないか
な。
","ペレイデスモルフォ？
",[],,,NOT_CHECKED,86,,NOT_STARTED,NOT_BUILT,NOT_TESTED,JPN_PRIMARY; ENG_CONTEXT_AUXILIARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=BRIEFING_NBE; source_objects=1; physical_jpn_row=YES,"…是闪蝶。如果我没
弄错的话，是蓝闪蝶。","[""…是闪蝶。如果我没\n弄错的话，是蓝闪蝶。""]","...It is a Morpho. A Peleides Morpho, if I'm not
mistaken.
","[""...It is a Morpho. A Peleides Morpho, if I'm not\nmistaken.\n""]",AUX_REFERENCE_SEMANTIC_ALIGNED,FILES_RECIPROCAL_BLOCK_SEMANTIC_PLUS_CONTEXT_DP,JPN is authoritative; auxiliary alignment=FILES_RECIPROCAL_BLOCK_SEMANTIC_PLUS_CONTEXT_DP; shape=1:1; JPN blocks=0x26710; ENG blocks=0xB7EA0; ENG source rows=0xB7EA0#1; block_semantic_score=0.221182.
BRIEFING_FILES_BLOCK_026710,2,stream=0x26000;block=0x710;text=2,"[""stream=0x26000;block=0x710;text=2""]",1,BRIEFING FILES,"[""stream=0x26000;block=0x710;block_file=0x26710;text_base=0x26770;capacity=1176""]","…モルフォ蝶ね。それも、ペレイデスモルフォじゃないか
な。
","ペレイデスモルフォ？
","うん。モルフォ蝶の中でも、コスタリカに多い種類よ。
",[],,,NOT_CHECKED,31,,NOT_STARTED,NOT_BUILT,NOT_TESTED,JPN_PRIMARY; ENG_CONTEXT_AUXILIARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=BRIEFING_NBE; source_objects=1; physical_jpn_row=YES,蓝闪蝶？,"[""蓝闪蝶？""]","Peleides Morpho?
","[""Peleides Morpho?\n""]",AUX_REFERENCE_SEMANTIC_ALIGNED,FILES_RECIPROCAL_BLOCK_SEMANTIC_PLUS_CONTEXT_DP,JPN is authoritative; auxiliary alignment=FILES_RECIPROCAL_BLOCK_SEMANTIC_PLUS_CONTEXT_DP; shape=1:1; JPN blocks=0x26710; ENG blocks=0xB7EA0; ENG source rows=0xB7EA0#2; block_semantic_score=0.221182.
BRIEFING_FILES_BLOCK_026710,3,stream=0x26000;block=0x710;text=3,"[""stream=0x26000;block=0x710;text=3""]",1,BRIEFING FILES,"[""stream=0x26000;block=0x710;block_file=0x26710;text_base=0x26770;capacity=1176""]","ペレイデスモルフォ？
","うん。モルフォ蝶の中でも、コスタリカに多い種類よ。
","そうか。
",[],,,NOT_CHECKED,76,,NOT_STARTED,NOT_BUILT,NOT_TESTED,JPN_PRIMARY; ENG_CONTEXT_AUXILIARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=BRIEFING_NBE; source_objects=1; physical_jpn_row=YES,"嗯哼。这是哥斯达黎加
最常见的闪蝶种类。","[""嗯哼。这是哥斯达黎加\n最常见的闪蝶种类。""]","Uh huh. It is the most common type of Morpho in
Costa Rica.
","[""Uh huh. It is the most common type of Morpho in\nCosta Rica.\n""]",AUX_REFERENCE_SEMANTIC_ALIGNED,FILES_RECIPROCAL_BLOCK_SEMANTIC_PLUS_CONTEXT_DP,JPN is authoritative; auxiliary alignment=FILES_RECIPROCAL_BLOCK_SEMANTIC_PLUS_CONTEXT_DP; shape=1:1; JPN blocks=0x26710; ENG blocks=0xB7EA0; ENG source rows=0xB7EA0#3; block_semantic_score=0.221182.
BRIEFING_FILES_BLOCK_026710,4,stream=0x26000;block=0x710;text=4,"[""stream=0x26000;block=0x710;text=4""]",1,BRIEFING FILES,"[""stream=0x26000;block=0x710;block_file=0x26710;text_base=0x26770;capacity=1176""]","うん。モルフォ蝶の中でも、コスタリカに多い種類よ。
","そうか。
","メタリックブルーの羽根がとても綺麗なの。きらきら光っ
て、遠くからでもわかるくらい。
",[],,,NOT_CHECKED,13,,NOT_STARTED,NOT_BUILT,NOT_TESTED,JPN_PRIMARY; ENG_CONTEXT_AUXILIARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=BRIEFING_NBE; source_objects=1; physical_jpn_row=YES,哈。,"[""哈。""]","Huh.
","[""Huh.\n""]",AUX_REFERENCE_SEMANTIC_ALIGNED,FILES_RECIPROCAL_BLOCK_SEMANTIC_PLUS_CONTEXT_DP,JPN is authoritative; auxiliary alignment=FILES_RECIPROCAL_BLOCK_SEMANTIC_PLUS_CONTEXT_DP; shape=1:1; JPN blocks=0x26710; ENG blocks=0xB7EA0; ENG source rows=0xB7EA0#4; block_semantic_score=0.221182.
BRIEFING_FILES_BLOCK_026710,5,stream=0x26000;block=0x710;text=5,"[""stream=0x26000;block=0x710;text=5""]",1,BRIEFING FILES,"[""stream=0x26000;block=0x710;block_file=0x26710;text_base=0x26770;capacity=1176""]","そうか。
","メタリックブルーの羽根がとても綺麗なの。きらきら光っ
て、遠くからでもわかるくらい。
","光を反射するってことか？
",[],,,NOT_CHECKED,125,,NOT_STARTED,NOT_BUILT,NOT_TESTED,JPN_PRIMARY; ENG_CONTEXT_AUXILIARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=BRIEFING_NBE; source_objects=1; physical_jpn_row=YES,"它有华丽的金属蓝色翅膀，
在光下闪闪发亮。即使从远处也能看到。","[""它有华丽的金属蓝色翅膀，\n在光下闪闪发亮。即使从远处也能看到。""]","It has these gorgeous metallic blue wings that
shimmer in the light.
You can see them even from a distance.
","[""It has these gorgeous metallic blue wings that\nshimmer in the light.\nYou can see them even from a distance.\n""]",AUX_REFERENCE_SEMANTIC_ALIGNED,FILES_RECIPROCAL_BLOCK_SEMANTIC_PLUS_CONTEXT_DP,"JPN is authoritative; auxiliary alignment=FILES_RECIPROCAL_BLOCK_SEMANTIC_PLUS_CONTEXT_DP; shape=1:2; JPN blocks=0x26710; ENG blocks=0xB7EA0,0xB7EA0; ENG source rows=0xB7EA0#5,0xB7EA0#6; block_semantic_score=0.221182."
BRIEFING_FILES_BLOCK_026710,6,stream=0x26000;block=0x710;text=6,"[""stream=0x26000;block=0x710;text=6""]",1,BRIEFING FILES,"[""stream=0x26000;block=0x710;block_file=0x26710;text_base=0x26770;capacity=1176""]","メタリックブルーの羽根がとても綺麗なの。きらきら光っ
て、遠くからでもわかるくらい。
","光を反射するってことか？
","そう。構造色って言ってね。モルフォの鱗粉には細かい凹
凸があって、そこで光が干渉して青く見える。
",[],,,NOT_CHECKED,37,,NOT_STARTED,NOT_BUILT,NOT_TESTED,JPN_PRIMARY; ENG_CONTEXT_AUXILIARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=BRIEFING_NBE; source_objects=1; physical_jpn_row=YES,你是说它们能反射光线？,"[""你是说它们能反射光线？""]","You mean they reflect light?
","[""You mean they reflect light?\n""]",AUX_REFERENCE_SEMANTIC_ALIGNED,FILES_RECIPROCAL_BLOCK_SEMANTIC_PLUS_CONTEXT_DP,JPN is authoritative; auxiliary alignment=FILES_RECIPROCAL_BLOCK_SEMANTIC_PLUS_CONTEXT_DP; shape=1:1; JPN blocks=0x26710; ENG blocks=0xB7EA0; ENG source rows=0xB7EA0#7; block_semantic_score=0.221182.
BRIEFING_FILES_BLOCK_026710,7,stream=0x26000;block=0x710;text=7,"[""stream=0x26000;block=0x710;text=7""]",1,BRIEFING FILES,"[""stream=0x26000;block=0x710;block_file=0x26710;text_base=0x26770;capacity=1176""]","光を反射するってことか？
","そう。構造色って言ってね。モルフォの鱗粉には細かい凹
凸があって、そこで光が干渉して青く見える。
","凹凸の間隔が、青い光の波長と同期していて…。
",[],,,NOT_CHECKED,143,,NOT_STARTED,NOT_BUILT,NOT_TESTED,JPN_PRIMARY; ENG_CONTEXT_AUXILIARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=BRIEFING_NBE; source_objects=1; physical_jpn_row=YES,"没错。这叫结构色。
闪蝶的鳞片上有微小的凸起，这些凸起会干涉光线，
让它们看起来是蓝色的。","[""没错。这叫结构色。\n闪蝶的鳞片上有微小的凸起，这些凸起会干涉光线，\n让它们看起来是蓝色的。""]","Correct. It's called structural color. Morpho scales
have tiny bumps on them
that interfere with the light and make them look
blue.
","[""Correct. It's called structural color. Morpho scales\nhave tiny bumps on them\nthat interfere with the light and make them look\nblue.\n""]",AUX_REFERENCE_SEMANTIC_ALIGNED,FILES_RECIPROCAL_BLOCK_SEMANTIC_PLUS_CONTEXT_DP,"JPN is authoritative; auxiliary alignment=FILES_RECIPROCAL_BLOCK_SEMANTIC_PLUS_CONTEXT_DP; shape=1:2; JPN blocks=0x26710; ENG blocks=0xB7EA0,0xB7EA0; ENG source rows=0xB7EA0#8,0xB7EA0#9; block_semantic_score=0.221182."
BRIEFING_FILES_BLOCK_026710,8,stream=0x26000;block=0x710;text=8,"[""stream=0x26000;block=0x710;text=8""]",1,BRIEFING FILES,"[""stream=0x26000;block=0x710;block_file=0x26710;text_base=0x26770;capacity=1176""]","そう。構造色って言ってね。モルフォの鱗粉には細かい凹
凸があって、そこで光が干渉して青く見える。
","凹凸の間隔が、青い光の波長と同期していて…。
","よくわからんが、もしその間隔を変えられるとしたら、見
た目の色も変わるってことか？
",[],,,NOT_CHECKED,67,,NOT_STARTED,NOT_BUILT,NOT_TESTED,JPN_PRIMARY; ENG_CONTEXT_AUXILIARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=BRIEFING_NBE; source_objects=1; physical_jpn_row=YES,"凸起之间的间距与
蓝色光的波长相对应…","[""凸起之间的间距与\n蓝色光的波长相对应…""]","The space between the bumps corresponds to the
wavelength of blue light...
","[""The space between the bumps corresponds to the\nwavelength of blue light...\n""]",AUX_REFERENCE_SEMANTIC_ALIGNED,FILES_RECIPROCAL_BLOCK_SEMANTIC_PLUS_CONTEXT_DP,JPN is authoritative; auxiliary alignment=FILES_RECIPROCAL_BLOCK_SEMANTIC_PLUS_CONTEXT_DP; shape=1:1; JPN blocks=0x26710; ENG blocks=0xB7EA0; ENG source rows=0xB7EA0#10; block_semantic_score=0.221182.
BRIEFING_FILES_BLOCK_026710,9,stream=0x26000;block=0x710;text=9,"[""stream=0x26000;block=0x710;text=9""]",1,BRIEFING FILES,"[""stream=0x26000;block=0x710;block_file=0x26710;text_base=0x26770;capacity=1176""]","凹凸の間隔が、青い光の波長と同期していて…。
","よくわからんが、もしその間隔を変えられるとしたら、見
た目の色も変わるってことか？
","原理的にはそう。その応用で、布を染めずに色をつける研
究もされているって聞いたことがある。
",[],,,NOT_CHECKED,122,,NOT_STARTED,NOT_BUILT,NOT_TESTED,JPN_PRIMARY; ENG_CONTEXT_AUXILIARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=BRIEFING_NBE; source_objects=1; physical_jpn_row=YES,"所以如果改变间距，
就会看到不同的颜色？","[""所以如果改变间距，\n就会看到不同的颜色？""]","So if you could change the spacing, you'd end up
seeing a different color?
","[""So if you could change the spacing, you'd end up\nseeing a different color?\n""]",AUX_REFERENCE_SEMANTIC_ALIGNED,FILES_RECIPROCAL_BLOCK_SEMANTIC_PLUS_CONTEXT_DP,JPN is authoritative; auxiliary alignment=FILES_RECIPROCAL_BLOCK_SEMANTIC_PLUS_CONTEXT_DP; shape=1:1; JPN blocks=0x26710; ENG blocks=0xB7EA0; ENG source rows=0xB7EA0#12; block_semantic_score=0.221182.
