file_id,unique_index,first_reference_index,reference_indices,reference_count,scene_context,entity_context,previous_jpn_text,jpn_text,next_jpn_text,jpn_control_tokens,cn_text,cn_control_tokens,control_structure_status,jpn_utf8_bytes,cn_utf8_bytes,translation_status,build_status,ingame_status,translation_basis,notes
5D3B01AD,0,0,0,1,,page2086:tag2:entity9:key00000009:ref0:ord0,,夜が明ける…,スネーク ピースウォーカーを逃がすな！,,,,NOT_CHECKED,18,,NOT_STARTED,NOT_BUILT,NOT_TESTED,JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=SLOT_OLANG; source_objects=1
5D3B01AD,1,1,1,1,,page2086:tag2:entity8:key00000008:ref1:ord0,夜が明ける…,スネーク ピースウォーカーを逃がすな！,"大事な<R=依頼人,クライアント>だ",,,,NOT_CHECKED,55,,NOT_STARTED,NOT_BUILT,NOT_TESTED,JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=SLOT_OLANG; source_objects=1
5D3B01AD,2,2,2,1,,page2086:tag2:entity7:key00000007:ref2:ord0,スネーク ピースウォーカーを逃がすな！,"大事な<R=依頼人,クライアント>だ",わかってる,"<R=依頼人,クライアント>",,,NOT_CHECKED,44,,NOT_STARTED,NOT_BUILT,NOT_TESTED,JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=SLOT_OLANG; source_objects=1
5D3B01AD,3,3,3,1,,page2086:tag2:entity6:key00000006:ref3:ord0,"大事な<R=依頼人,クライアント>だ",わかってる,頼む,,,,NOT_CHECKED,15,,NOT_STARTED,NOT_BUILT,NOT_TESTED,JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=SLOT_OLANG; source_objects=1
5D3B01AD,4,4,4,1,,page2086:tag2:entity5:key00000005:ref4:ord0,わかってる,頼む,ハインドにはパスも乗っている,,,,NOT_CHECKED,6,,NOT_STARTED,NOT_BUILT,NOT_TESTED,JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=SLOT_OLANG; source_objects=1
5D3B01AD,5,5,5,1,,page2086:tag2:entity4:key00000004:ref5:ord0,頼む,ハインドにはパスも乗っている,こいつならまだ30は出る,,,,NOT_CHECKED,42,,NOT_STARTED,NOT_BUILT,NOT_TESTED,JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=SLOT_OLANG; source_objects=1
5D3B01AD,6,6,6,1,,page2086:tag2:entity3:key00000003:ref6:ord0,ハインドにはパスも乗っている,こいつならまだ30は出る,ピースウォーカーの推定最高速度は平地で25マイルだ,,,,NOT_CHECKED,32,,NOT_STARTED,NOT_BUILT,NOT_TESTED,JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=SLOT_OLANG; source_objects=1
5D3B01AD,7,7,7,1,,page2086:tag2:entity2:key00000002:ref7:ord0,こいつならまだ30は出る,ピースウォーカーの推定最高速度は平地で25マイルだ,行け！,,,,NOT_CHECKED,71,,NOT_STARTED,NOT_BUILT,NOT_TESTED,JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=SLOT_OLANG; source_objects=1
5D3B01AD,8,8,8,1,,page2086:tag2:entity10:key0000000A:ref8:ord0,ピースウォーカーの推定最高速度は平地で25マイルだ,行け！,まだ近い！,,,,NOT_CHECKED,9,,NOT_STARTED,NOT_BUILT,NOT_TESTED,JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=SLOT_OLANG; source_objects=1
5D3B01AD,9,9,9,1,,page2086:tag2:entity1:key00000001:ref9:ord0,行け！,まだ近い！,いたぞ,,,,NOT_CHECKED,15,,NOT_STARTED,NOT_BUILT,NOT_TESTED,JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=SLOT_OLANG; source_objects=1
5D3B01AD,10,10,10,1,,page2086:tag2:entity0:key00000000:ref10:ord0,まだ近い！,いたぞ,,,,,NOT_CHECKED,9,,NOT_STARTED,NOT_BUILT,NOT_TESTED,JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=SLOT_OLANG; source_objects=1
