file_id,unique_index,first_reference_index,reference_indices,reference_count,scene_context,entity_context,previous_jpn_text,jpn_text,next_jpn_text,jpn_control_tokens,cn_text,cn_control_tokens,control_structure_status,jpn_utf8_bytes,cn_utf8_bytes,translation_status,build_status,ingame_status,translation_basis,notes,mlg_cn_reference,mlg_cn_reference_variants,eng_reference,eng_reference_variants,reference_status,reference_method,reference_reason
5D3AF96D,0,0,0,1,,page1932:tag1:entity99:key00000063:ref0:ord0,,スネークでいい,わかったよ ボス ,,,,NOT_CHECKED,21,,NOT_STARTED,NOT_BUILT,NOT_TESTED,JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=SLOT_OLANG; source_objects=1,擦干眼泪，然后答应我一件事。,"[""擦干眼泪，然后答应我一件事。""]","Dry your tears, then promise me one thing.","[""Dry your tears, then promise me one thing.""]",AUX_CN_ATTACHED,exact_jpn_slot_page_tag_reference_index;validated_slot_olang_map_entity_identity,master status=AUX_CN_ATTACHED; mapping method=exact_jpn_slot_page_tag_reference_index;validated_slot_olang_map_entity_identity; candidate attached as auxiliary evidence only; verify against JPN and context; auxiliary candidates only; JPN remains authoritative; verify against JPN text and context
5D3AF96D,1,1,1,1,,page1932:tag1:entity98:key00000062:ref1:ord0,スネークでいい,わかったよ ボス ,それと 英雄の現実は 伝説ほど格好良くはない ,,,,NOT_CHECKED,23,,NOT_STARTED,NOT_BUILT,NOT_TESTED,JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=SLOT_OLANG; source_objects=1,"和我并肩作战吧，小战士。
让我看看你真正的实力。","[""和我并肩作战吧，小战士。\n让我看看你真正的实力。""]","Fight with me, little soldier.
Show me how strong you really are.","[""Fight with me, little soldier.\nShow me how strong you really are.""]",AUX_CN_ATTACHED,exact_jpn_slot_page_tag_reference_index;validated_slot_olang_map_entity_identity,master status=AUX_CN_ATTACHED; mapping method=exact_jpn_slot_page_tag_reference_index;validated_slot_olang_map_entity_identity; candidate attached as auxiliary evidence only; verify against JPN and context; auxiliary candidates only; JPN remains authoritative; verify against JPN text and context
5D3AF96D,2,2,2,1,,page1932:tag1:entity97:key00000061:ref2:ord0,わかったよ ボス ,それと 英雄の現実は 伝説ほど格好良くはない ,デカくなるまで 煙草は吸うな,,,,NOT_CHECKED,63,,NOT_STARTED,NOT_BUILT,NOT_TESTED,JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=SLOT_OLANG; source_objects=1,"你是个新人类，一个脱胎换骨的人。
现在，把那份新生命交给我。","[""你是个新人类，一个脱胎换骨的人。\n现在，把那份新生命交给我。""]","You're hombre nuevo. A new man.
Now, give that new life to me.","[""You're hombre nuevo. A new man.\nNow, give that new life to me.""]",AUX_CN_ATTACHED,exact_jpn_slot_page_tag_reference_index;validated_slot_olang_map_entity_identity,master status=AUX_CN_ATTACHED; mapping method=exact_jpn_slot_page_tag_reference_index;validated_slot_olang_map_entity_identity; candidate attached as auxiliary evidence only; verify against JPN and context; auxiliary candidates only; JPN remains authoritative; verify against JPN text and context
5D3AF96D,3,3,3,1,,page1932:tag1:entity96:key00000060:ref3:ord0,それと 英雄の現実は 伝説ほど格好良くはない ,デカくなるまで 煙草は吸うな,涙が枯れたら 約束して欲しい,,,,NOT_CHECKED,40,,NOT_STARTED,NOT_BUILT,NOT_TESTED,JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=SLOT_OLANG; source_objects=1,"听我说，Chico。你今天已经死在这里了。
你明白吗？","[""听我说，Chico。你今天已经死在这里了。\n你明白吗？""]","Listen to me, Chico. You died here today.
You understand?","[""Listen to me, Chico. You died here today.\nYou understand?""]",AUX_CN_ATTACHED,exact_jpn_slot_page_tag_reference_index;validated_slot_olang_map_entity_identity,master status=AUX_CN_ATTACHED; mapping method=exact_jpn_slot_page_tag_reference_index;validated_slot_olang_map_entity_identity; candidate attached as auxiliary evidence only; verify against JPN and context; auxiliary candidates only; JPN remains authoritative; verify against JPN text and context
5D3AF96D,4,4,4,1,,page1932:tag1:entity95:key0000005F:ref4:ord0,デカくなるまで 煙草は吸うな,涙が枯れたら 約束して欲しい,"共に戦おう “<R=小さな戦士,チコ>” お前のデカさを見せてみろ",,,,NOT_CHECKED,40,,NOT_STARTED,NOT_BUILT,NOT_TESTED,JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=SLOT_OLANG; source_objects=1,我刚刚浪费了一颗子弹。别浪费你的生命。,"[""我刚刚浪费了一颗子弹。别浪费你的生命。""]",I just wasted a bullet. Don't waste your life.,"[""I just wasted a bullet. Don't waste your life.""]",AUX_CN_ATTACHED,exact_jpn_slot_page_tag_reference_index;validated_slot_olang_map_entity_identity,master status=AUX_CN_ATTACHED; mapping method=exact_jpn_slot_page_tag_reference_index;validated_slot_olang_map_entity_identity; candidate attached as auxiliary evidence only; verify against JPN and context; auxiliary candidates only; JPN remains authoritative; verify against JPN text and context
5D3AF96D,5,5,5,1,,page1932:tag1:entity94:key0000005E:ref5:ord0,涙が枯れたら 約束して欲しい,"共に戦おう “<R=小さな戦士,チコ>” お前のデカさを見せてみろ",その新しい命を 俺にくれ,"<R=小さな戦士,チコ>",,,NOT_CHECKED,85,,NOT_STARTED,NOT_BUILT,NOT_TESTED,JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=SLOT_OLANG; source_objects=1,「开枪吧，你不过是杀死一个人罢了。」,"[""「开枪吧，你不过是杀死一个人罢了。」""]","""Shoot, you are only going to kill a man.""","[""\""Shoot, you are only going to kill a man.\""""]",AUX_CN_ATTACHED,exact_jpn_slot_page_tag_reference_index;validated_slot_olang_map_entity_identity,master status=AUX_CN_ATTACHED; mapping method=exact_jpn_slot_page_tag_reference_index;validated_slot_olang_map_entity_identity; candidate attached as auxiliary evidence only; verify against JPN and context; auxiliary candidates only; JPN remains authoritative; verify against JPN text and context
5D3AF96D,6,6,6,1,,page1932:tag1:entity93:key0000005D:ref6:ord0,"共に戦おう “<R=小さな戦士,チコ>” お前のデカさを見せてみろ",その新しい命を 俺にくれ,お前は 『新しい人間』 オンブレ・ヌエボになった,,,,NOT_CHECKED,34,,NOT_STARTED,NOT_BUILT,NOT_TESTED,JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=SLOT_OLANG; source_objects=1,还有什么遗言吗？,"[""还有什么遗言吗？""]",Any last words?,"[""Any last words?""]",AUX_CN_ATTACHED,exact_jpn_slot_page_tag_reference_index;validated_slot_olang_map_entity_identity,master status=AUX_CN_ATTACHED; mapping method=exact_jpn_slot_page_tag_reference_index;validated_slot_olang_map_entity_identity; candidate attached as auxiliary evidence only; verify against JPN and context; auxiliary candidates only; JPN remains authoritative; verify against JPN text and context
5D3AF96D,7,7,7,1,,page1932:tag1:entity92:key0000005C:ref7:ord0,その新しい命を 俺にくれ,お前は 『新しい人間』 オンブレ・ヌエボになった,お前は ここで死んだ わかるな ,,,,NOT_CHECKED,68,,NOT_STARTED,NOT_BUILT,NOT_TESTED,JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=SLOT_OLANG; source_objects=1,什——？！,"[""什——？！""]",Wha-?!,"[""Wha-?!""]",AUX_CN_ATTACHED,exact_jpn_slot_page_tag_reference_index;validated_slot_olang_map_entity_identity,master status=AUX_CN_ATTACHED; mapping method=exact_jpn_slot_page_tag_reference_index;validated_slot_olang_map_entity_identity; candidate attached as auxiliary evidence only; verify against JPN and context; auxiliary candidates only; JPN remains authoritative; verify against JPN text and context
5D3AF96D,8,8,8,1,,page1932:tag1:entity91:key0000005B:ref8:ord0,お前は 『新しい人間』 オンブレ・ヌエボになった,お前は ここで死んだ わかるな ,いいかチコ,,,,NOT_CHECKED,42,,NOT_STARTED,NOT_BUILT,NOT_TESTED,JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=SLOT_OLANG; source_objects=1,好吧，那我就让你解脱。,"[""好吧，那我就让你解脱。""]","OK, then, I'll put you out of your misery.","[""OK, then, I'll put you out of your misery.""]",AUX_CN_ATTACHED,exact_jpn_slot_page_tag_reference_index;validated_slot_olang_map_entity_identity,master status=AUX_CN_ATTACHED; mapping method=exact_jpn_slot_page_tag_reference_index;validated_slot_olang_map_entity_identity; candidate attached as auxiliary evidence only; verify against JPN and context; auxiliary candidates only; JPN remains authoritative; verify against JPN text and context
5D3AF96D,9,9,9,1,,page1932:tag1:entity90:key0000005A:ref9:ord0,お前は ここで死んだ わかるな ,いいかチコ,それはやれない,,,,NOT_CHECKED,15,,NOT_STARTED,NOT_BUILT,NOT_TESTED,JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=SLOT_OLANG; source_objects=1,…我真希望自己死了。,"[""…我真希望自己死了。""]",...I wish I was dead.,"[""...I wish I was dead.""]",AUX_CN_ATTACHED,exact_jpn_slot_page_tag_reference_index;validated_slot_olang_map_entity_identity,master status=AUX_CN_ATTACHED; mapping method=exact_jpn_slot_page_tag_reference_index;validated_slot_olang_map_entity_identity; candidate attached as auxiliary evidence only; verify against JPN and context; auxiliary candidates only; JPN remains authoritative; verify against JPN text and context
