file_id,unique_index,first_reference_index,reference_indices,reference_count,scene_context,entity_context,previous_jpn_text,jpn_text,next_jpn_text,jpn_control_tokens,cn_text,cn_control_tokens,control_structure_status,jpn_utf8_bytes,cn_utf8_bytes,translation_status,build_status,ingame_status,translation_basis,notes,mlg_cn_reference,mlg_cn_reference_variants,eng_reference,eng_reference_variants,reference_status,reference_method,reference_reason
5D3B018D,0,0,0,1,,page2077:tag2:entity9:key00000009:ref0:ord0,,確かにお前は 最後までザ・ボスに忠を尽くした,完成だと…？,,,,NOT_CHECKED,64,,NOT_STARTED,NOT_BUILT,NOT_TESTED,JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=SLOT_OLANG; source_objects=1,"无法触及。无法阻挡。
完美的威慑力量。","[""无法触及。无法阻挡。\n完美的威慑力量。""]",Untouchable. Unstoppable. The perfect deterrent. ,"[""Untouchable. Unstoppable. The perfect deterrent. ""]",AUX_CN_ATTACHED,exact_jpn_slot_page_tag_reference_index;validated_slot_olang_map_entity_identity,master status=AUX_CN_ATTACHED; mapping method=exact_jpn_slot_page_tag_reference_index;validated_slot_olang_map_entity_identity; candidate attached as auxiliary evidence only; verify against JPN and context; auxiliary candidates only; JPN remains authoritative; verify against JPN text and context
5D3B018D,1,1,1,1,,page2077:tag2:entity8:key00000008:ref1:ord0,確かにお前は 最後までザ・ボスに忠を尽くした,完成だと…？,ママルポッドは完成し ピースウォーカーの起動は完了した,,,,NOT_CHECKED,18,,NOT_STARTED,NOT_BUILT,NOT_TESTED,JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=SLOT_OLANG; source_objects=1,在 The Boss 身边，你忠诚到了最后，,"[""在 The Boss 身边，你忠诚到了最后，""]","With The Boss, you were loyal to the end, ","[""With The Boss, you were loyal to the end, ""]",AUX_CN_ATTACHED,exact_jpn_slot_page_tag_reference_index;validated_slot_olang_map_entity_identity,master status=AUX_CN_ATTACHED; mapping method=exact_jpn_slot_page_tag_reference_index;validated_slot_olang_map_entity_identity; candidate attached as auxiliary evidence only; verify against JPN and context; auxiliary candidates only; JPN remains authoritative; verify against JPN text and context
5D3B018D,2,2,2,1,,page2077:tag2:entity7:key00000007:ref2:ord0,完成だと…？,ママルポッドは完成し ピースウォーカーの起動は完了した,スネーク だめ…,,,,NOT_CHECKED,79,,NOT_STARTED,NOT_BUILT,NOT_TESTED,JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=SLOT_OLANG; source_objects=1,结束…了？,"[""结束…了？""]",Finished...?,"[""Finished...?""]",AUX_CN_ATTACHED,exact_jpn_slot_page_tag_reference_index;validated_slot_olang_map_entity_identity,master status=AUX_CN_ATTACHED; mapping method=exact_jpn_slot_page_tag_reference_index;validated_slot_olang_map_entity_identity; candidate attached as auxiliary evidence only; verify against JPN and context; auxiliary candidates only; JPN remains authoritative; verify against JPN text and context
5D3B018D,3,3,3,1,,page2077:tag2:entity6:key00000006:ref3:ord0,ママルポッドは完成し ピースウォーカーの起動は完了した,スネーク だめ…,"<R=あの搬入施設,プエルト・デル・アルバ>で始末しておくべきだったな",,,,NOT_CHECKED,22,,NOT_STARTED,NOT_BUILT,NOT_TESTED,JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=SLOT_OLANG; source_objects=1,"哺乳舱完成了。
和平行者 的启动序列已经完成。","[""哺乳舱完成了。\n和平行者 的启动序列已经完成。""]","The Mammal Pod is finished.
Peace Walker's activation sequence is complete.","[""The Mammal Pod is finished.\nPeace Walker's activation sequence is complete.""]",AUX_CN_ATTACHED,exact_jpn_slot_page_tag_reference_index;validated_slot_olang_map_entity_identity,master status=AUX_CN_ATTACHED; mapping method=exact_jpn_slot_page_tag_reference_index;validated_slot_olang_map_entity_identity; candidate attached as auxiliary evidence only; verify against JPN and context; auxiliary candidates only; JPN remains authoritative; verify against JPN text and context
5D3B018D,4,4,4,1,,page2077:tag2:entity5:key00000005:ref4:ord0,スネーク だめ…,"<R=あの搬入施設,プエルト・デル・アルバ>で始末しておくべきだったな","<R=お前,スネーク>を呼び寄せた張本人だ","<R=あの搬入施設,プエルト・デル・アルバ>",,,NOT_CHECKED,95,,NOT_STARTED,NOT_BUILT,NOT_TESTED,JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=SLOT_OLANG; source_objects=1,Snake，别…,"[""Snake，别…""]","Snake, don't...","[""Snake, don't...""]",AUX_CN_ATTACHED,exact_jpn_slot_page_tag_reference_index;validated_slot_olang_map_entity_identity,master status=AUX_CN_ATTACHED; mapping method=exact_jpn_slot_page_tag_reference_index;validated_slot_olang_map_entity_identity; candidate attached as auxiliary evidence only; verify against JPN and context; auxiliary candidates only; JPN remains authoritative; verify against JPN text and context
5D3B018D,5,5,5,1,,page2077:tag2:entity4:key00000004:ref5:ord0,"<R=あの搬入施設,プエルト・デル・アルバ>で始末しておくべきだったな","<R=お前,スネーク>を呼び寄せた張本人だ",探したよ,"<R=お前,スネーク>",,,NOT_CHECKED,53,,NOT_STARTED,NOT_BUILT,NOT_TESTED,JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=SLOT_OLANG; source_objects=1,"当初在补给设施
就该把她解决掉。","[""当初在补给设施\n就该把她解决掉。""]","Should have taken care of her back 
at the supply facility.","[""Should have taken care of her back \nat the supply facility.""]",AUX_CN_ATTACHED,exact_jpn_slot_page_tag_reference_index;validated_slot_olang_map_entity_identity,master status=AUX_CN_ATTACHED; mapping method=exact_jpn_slot_page_tag_reference_index;validated_slot_olang_map_entity_identity; candidate attached as auxiliary evidence only; verify against JPN and context; auxiliary candidates only; JPN remains authoritative; verify against JPN text and context
5D3B018D,6,6,6,1,,page2077:tag2:entity3:key00000003:ref6:ord0,"<R=お前,スネーク>を呼び寄せた張本人だ",探したよ,パス…！,,,,NOT_CHECKED,12,,NOT_STARTED,NOT_BUILT,NOT_TESTED,JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=SLOT_OLANG; source_objects=1,"我终于找到她了。从一开始就
把你引到这里来的罪魁祸首。","[""我终于找到她了。从一开始就\n把你引到这里来的罪魁祸首。""]","At last I found her. The culprit 
who led you here to begin with.","[""At last I found her. The culprit \nwho led you here to begin with.""]",AUX_CN_ATTACHED,exact_jpn_slot_page_tag_reference_index;validated_slot_olang_map_entity_identity,master status=AUX_CN_ATTACHED; mapping method=exact_jpn_slot_page_tag_reference_index;validated_slot_olang_map_entity_identity; candidate attached as auxiliary evidence only; verify against JPN and context; auxiliary candidates only; JPN remains authoritative; verify against JPN text and context
5D3B018D,7,7,7,1,,page2077:tag2:entity2:key00000002:ref7:ord0,探したよ,パス…！,スネーク…,,,,NOT_CHECKED,12,,NOT_STARTED,NOT_BUILT,NOT_TESTED,JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=SLOT_OLANG; source_objects=1,Paz…！,"[""Paz…！""]",Paz...!,"[""Paz...!""]",AUX_CN_ATTACHED,exact_jpn_slot_page_tag_reference_index;validated_slot_olang_map_entity_identity,master status=AUX_CN_ATTACHED; mapping method=exact_jpn_slot_page_tag_reference_index;validated_slot_olang_map_entity_identity; candidate attached as auxiliary evidence only; verify against JPN and context; auxiliary candidates only; JPN remains authoritative; verify against JPN text and context
5D3B018D,8,8,8,1,,page2077:tag2:entity1:key00000001:ref8:ord0,パス…！,スネーク…,"手遅れだ <R=BIGBOSS,ビッグボス>",,,,NOT_CHECKED,15,,NOT_STARTED,NOT_BUILT,NOT_TESTED,JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=SLOT_OLANG; source_objects=1,Snake…,"[""Snake…""]",Snake...,"[""Snake...""]",AUX_CN_ATTACHED,exact_jpn_slot_page_tag_reference_index;validated_slot_olang_map_entity_identity,master status=AUX_CN_ATTACHED; mapping method=exact_jpn_slot_page_tag_reference_index;validated_slot_olang_map_entity_identity; candidate attached as auxiliary evidence only; verify against JPN and context; auxiliary candidates only; JPN remains authoritative; verify against JPN text and context
5D3B018D,9,9,9,1,,page2077:tag2:entity0:key00000000:ref9:ord0,スネーク…,"手遅れだ <R=BIGBOSS,ビッグボス>","そして お前に暗殺されることこそが 彼女の<R=任務,ミッション>だった","<R=BIGBOSS,ビッグボス>",,,NOT_CHECKED,40,,NOT_STARTED,NOT_BUILT,NOT_TESTED,JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=SLOT_OLANG; source_objects=1,太迟了，Big Boss。,"[""太迟了，Big Boss。""]","It's too late, Big Boss.","[""It's too late, Big Boss.""]",AUX_CN_ATTACHED,exact_jpn_slot_page_tag_reference_index;validated_slot_olang_map_entity_identity,master status=AUX_CN_ATTACHED; mapping method=exact_jpn_slot_page_tag_reference_index;validated_slot_olang_map_entity_identity; candidate attached as auxiliary evidence only; verify against JPN and context; auxiliary candidates only; JPN remains authoritative; verify against JPN text and context
5D3B018D,10,10,10,1,,page2077:tag2:entity13:key00000003:ref10:ord0,"手遅れだ <R=BIGBOSS,ビッグボス>","そして お前に暗殺されることこそが 彼女の<R=任務,ミッション>だった","お前の<R=任務,ミッション>は彼女の暗殺だった","<R=任務,ミッション>",,,NOT_CHECKED,94,,NOT_STARTED,NOT_BUILT,NOT_TESTED,JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=SLOT_OLANG; source_objects=1,而她的任务，就是被你杀死。,"[""而她的任务，就是被你杀死。""]",And her mission was to be killed by you.,"[""And her mission was to be killed by you.""]",AUX_CN_ATTACHED,exact_jpn_slot_page_tag_reference_index;validated_slot_olang_map_entity_identity,master status=AUX_CN_ATTACHED; mapping method=exact_jpn_slot_page_tag_reference_index;validated_slot_olang_map_entity_identity; candidate attached as auxiliary evidence only; verify against JPN and context; auxiliary candidates only; JPN remains authoritative; verify against JPN text and context
5D3B018D,11,11,11,1,,page2077:tag2:entity12:key00000002:ref11:ord0,"そして お前に暗殺されることこそが 彼女の<R=任務,ミッション>だった","お前の<R=任務,ミッション>は彼女の暗殺だった",10年前,"<R=任務,ミッション>",,,NOT_CHECKED,62,,NOT_STARTED,NOT_BUILT,NOT_TESTED,JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=SLOT_OLANG; source_objects=1,十年前，你的任务是杀死她。,"[""十年前，你的任务是杀死她。""]","Ten years ago, your mission was to kill her. ","[""Ten years ago, your mission was to kill her. ""]",AUX_CN_ATTACHED,exact_jpn_slot_page_tag_reference_index;validated_slot_olang_map_entity_identity,master status=AUX_CN_ATTACHED; mapping method=exact_jpn_slot_page_tag_reference_index;validated_slot_olang_map_entity_identity; candidate attached as auxiliary evidence only; verify against JPN and context; auxiliary candidates only; JPN remains authoritative; verify against JPN text and context
5D3B018D,12,12,12,1,,page2077:tag2:entity11:key00000001:ref12:ord0,"お前の<R=任務,ミッション>は彼女の暗殺だった",10年前,"だがその<R=お前,スネーク>の沈黙こそが答えだった",,,,NOT_CHECKED,8,,NOT_STARTED,NOT_BUILT,NOT_TESTED,JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=SLOT_OLANG; source_objects=1,"但你的沉默，正是
我需要的答案。","[""但你的沉默，正是\n我需要的答案。""]","But your silence was exactly 
the answer I needed.","[""But your silence was exactly \nthe answer I needed.""]",AUX_CN_ATTACHED,exact_jpn_slot_page_tag_reference_index;validated_slot_olang_map_entity_identity,master status=AUX_CN_ATTACHED; mapping method=exact_jpn_slot_page_tag_reference_index;validated_slot_olang_map_entity_identity; candidate attached as auxiliary evidence only; verify against JPN and context; auxiliary candidates only; JPN remains authoritative; verify against JPN text and context
5D3B018D,13,13,13,1,,page2077:tag2:entity10:key00000000:ref13:ord0,10年前,"だがその<R=お前,スネーク>の沈黙こそが答えだった",お前のお陰で 最後の空白のピースが補完出来た,"<R=お前,スネーク>",,,NOT_CHECKED,68,,NOT_STARTED,NOT_BUILT,NOT_TESTED,JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=SLOT_OLANG; source_objects=1,这一点我承认。,"[""这一点我承认。""]",I'll grant you that.,"[""I'll grant you that.""]",AUX_CN_ATTACHED,exact_jpn_slot_page_tag_reference_index;validated_slot_olang_map_entity_identity,master status=AUX_CN_ATTACHED; mapping method=exact_jpn_slot_page_tag_reference_index;validated_slot_olang_map_entity_identity; candidate attached as auxiliary evidence only; verify against JPN and context; auxiliary candidates only; JPN remains authoritative; verify against JPN text and context
